Assists,Blocked Shots,Defensive Rebounds,3-PT Attempted,3-PT Made,FG Attempted,FG Made,Free Throws Attempted,Free Throws Made,Minutes,Offensive Rebounds,Fouls,Points,Rebounds,Steals,Turnovers,Game_ID,Game_Date,player.id,team.id,Name,Blks+Stls,Pts+Rebs,Pts+Rebs+Asts,Pts+Asts,Rebs+Asts,Fantasy Score
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,56677799,10,Trayce Jackson-Davis,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,17896070,10,Usman Garuba,0,0,0,0,0,0
0,2,3,6,2,9,3,0,0,15,1,1,8,4,0,0,3277534,2023-11-28T00:00:00.000Z,4197162,26,Aleksandar Vezenkov,2,12,12,8,4,18.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,273,26,Alex Len,0,0,0,0,0,0
0,0,0,1,0,4,2,2,1,14,0,2,5,0,2,0,3277534,2023-11-28T00:00:00.000Z,17896030,26,Chris Duarte,2,5,5,5,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,56677845,26,Colby Jones,0,0,0,0,0,0
0,0,0,2,0,4,1,2,2,9,0,2,4,0,1,0,3277534,2023-11-28T00:00:00.000Z,17553994,26,Davion Mitchell,1,4,4,4,0,7
7,0,9,8,2,20,9,17,9,40,1,4,29,10,2,2,3277534,2023-11-28T00:00:00.000Z,161,26,De'Aaron Fox,2,39,46,36,17,55.5
10,0,6,1,0,7,2,6,5,37,2,3,9,8,1,1,3277534,2023-11-28T00:00:00.000Z,406,26,Domantas Sabonis,1,17,27,19,18,35.6
1,1,4,5,2,8,5,0,0,26,0,1,12,4,1,1,3277534,2023-11-28T00:00:00.000Z,30,26,Harrison Barnes,2,16,17,13,5,23.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,56677862,26,Jalen Slawson,0,0,0,0,0,0
0,2,0,0,0,1,0,2,1,5,1,1,1,1,0,1,3277534,2023-11-28T00:00:00.000Z,306,26,JaVale McGee,2,2,2,1,1,7.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,17895990,26,Jordan Ford,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277534,2023-11-28T00:00:00.000Z,38017688,26,Keegan Murray,0,0,0,0,0,0
0,0,0,2,1,2,1,0,0,6,0,0,3,0,0,0,3277534,2023-11-28T00:00:00.000Z,38017714,26,Keon Ellis,0,3,3,3,0,3
0,0,2,1,0,1,0,0,0,5,0,0,0,2,0,0,3277534,2023-11-28T00:00:00.000Z,17896044,26,Kessler Edwards,0,2,2,0,2,2.4
5,0,6,7,4,14,8,2,1,33,3,5,21,9,0,1,3277534,2023-11-28T00:00:00.000Z,221,26,Kevin Huerter,0,30,35,26,14,38.3
2,1,2,7,3,15,8,2,2,26,1,2,21,3,1,3,3277534,2023-11-28T00:00:00.000Z,324,26,Malik Monk,2,24,26,23,5,30.6
0,1,3,4,1,6,2,9,6,24,3,2,11,6,0,1,3277534,2023-11-28T00:00:00.000Z,290,26,Trey Lyles,1,17,17,11,6,20.2
0,0,0,3,1,7,2,1,1,10,1,1,6,1,0,0,1037850,2023-11-29T00:00:00.000Z,77,9,Alec Burks,0,7,7,6,1,7.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,54,9,Bojan Bogdanovic,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,42097199,9,Jared Rhoden,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,197,9,Joe Harris,0,0,0,0,0,0
0,0,0,1,1,1,1,0,0,6,0,0,3,0,0,0,1037850,2023-11-29T00:00:00.000Z,259,9,Kevin Knox,0,3,3,3,0,3
8,0,1,3,0,9,3,1,1,22,0,2,7,1,2,0,1037850,2023-11-29T00:00:00.000Z,3547241,9,Killian Hayes,2,8,16,15,9,26.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,56677729,9,Malcolm Cazalon,0,0,0,0,0,0
0,0,1,0,0,4,2,2,0,14,1,0,4,2,0,0,1037850,2023-11-29T00:00:00.000Z,24,9,Marvin Bagley III,0,6,6,4,2,6.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,330,9,Monte Morris,0,0,0,0,0,0
2,0,6,5,2,9,2,2,2,20,0,5,8,6,1,3,1037850,2023-11-29T00:00:00.000Z,44477024,9,Stanley Umude,1,14,16,10,8,18.2
4,3,12,0,0,15,9,13,10,29,4,1,28,16,1,0,1037850,2023-11-29T00:00:00.000Z,117,14,Anthony Davis,4,44,48,32,20,65.2
4,1,2,4,0,8,3,0,0,24,1,2,6,3,0,2,1037850,2023-11-29T00:00:00.000Z,17553995,14,Austin Reaves,1,9,13,10,7,16.6
2,0,3,2,0,3,0,0,0,20,0,2,0,3,0,1,1037850,2023-11-29T00:00:00.000Z,666860,14,Cameron Reddish,0,3,5,2,5,5.6
0,2,9,4,0,9,4,4,4,25,0,1,12,9,1,1,1037850,2023-11-29T00:00:00.000Z,486,14,Christian Wood,3,21,21,12,9,30.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,56677738,14,Colin Castleton,0,0,0,0,0,0
9,2,4,7,5,17,13,5,4,34,0,0,35,4,1,3,1037850,2023-11-29T00:00:00.000Z,405,14,D'Angelo Russell,3,39,48,44,13,59.3
0,0,0,2,1,3,1,0,0,5,0,1,3,0,0,0,1037850,2023-11-29T00:00:00.000Z,56677868,14,D'Moi Hodge,0,3,3,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,1603383,14,Gabe Vincent,0,0,0,0,0,0
1,0,1,2,1,4,3,6,3,11,0,2,10,1,1,1,1037850,2023-11-29T00:00:00.000Z,56677835,14,Jalen Hood-Schifino,1,11,12,11,2,14.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,457,14,Jarred Vanderbilt,0,0,0,0,0,0
4,0,6,6,2,19,9,5,5,29,2,0,25,8,0,1,1037850,2023-11-29T00:00:00.000Z,237,14,LeBron James,0,33,37,29,12,39.6
0,1,2,2,0,3,0,5,5,22,0,1,5,2,0,2,1037850,2023-11-29T00:00:00.000Z,38017697,14,Max Christie,1,7,7,5,2,8.4
2,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,1037850,2023-11-29T00:00:00.000Z,56677836,14,Maxwell Lewis,2,0,2,2,2,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037850,2023-11-29T00:00:00.000Z,666609,14,Rui Hachimura,0,0,0,0,0,0
1,0,1,4,3,4,3,0,0,23,0,0,9,1,1,1,1037850,2023-11-29T00:00:00.000Z,383,14,Taurean Prince,1,10,11,10,2,13.7
3,1,5,2,1,5,3,0,0,27,0,1,7,5,0,2,1037851,2023-11-29T00:00:00.000Z,56677827,22,Anthony Black,1,12,15,10,8,18.5
1,0,3,3,3,3,3,0,0,10,0,3,9,3,0,1,1037851,2023-11-29T00:00:00.000Z,38017724,22,Caleb Houstan,0,12,13,10,4,13.1
2,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,1037851,2023-11-29T00:00:00.000Z,666818,22,Chuma Okeke,0,0,2,2,2,3
5,2,3,5,3,16,9,5,4,26,3,4,25,6,0,1,1037851,2023-11-29T00:00:00.000Z,3547251,22,Cole Anthony,2,31,36,30,11,44.7
3,1,3,6,4,14,11,6,5,31,3,1,31,6,0,2,1037851,2023-11-29T00:00:00.000Z,17896026,22,Franz Wagner,1,37,40,34,9,43.7
4,0,2,2,2,2,2,3,2,19,0,3,8,2,2,1,1037851,2023-11-29T00:00:00.000Z,196,22,Gary Harris,2,10,14,12,6,21.4
2,1,6,0,0,5,2,4,4,24,1,1,8,7,0,1,1037851,2023-11-29T00:00:00.000Z,666442,22,Goga Bitadze,1,15,17,10,9,21.4
3,0,2,6,3,15,9,1,1,29,1,4,22,3,2,2,1037851,2023-11-29T00:00:00.000Z,17896073,22,Jalen Suggs,2,25,28,25,6,34.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037851,2023-11-29T00:00:00.000Z,56677839,22,Jett Howard,0,0,0,0,0,0
6,0,4,1,1,7,5,1,1,20,0,1,12,4,1,2,1037851,2023-11-29T00:00:00.000Z,226,22,Joe Ingles,1,16,22,18,10,26.8
4,0,3,0,0,8,2,3,2,27,1,2,6,4,0,4,1037851,2023-11-29T00:00:00.000Z,38017683,22,Paolo Banchero,0,10,14,10,8,12.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037851,2023-11-29T00:00:00.000Z,17553983,22,Trevelin Queen,0,0,0,0,0,0
0,0,4,1,1,5,2,2,2,25,1,1,7,5,0,2,1037851,2023-11-29T00:00:00.000Z,56677844,30,Bilal Coulibaly,0,12,12,7,5,11
4,2,2,0,0,2,2,0,0,26,1,3,4,3,1,0,1037851,2023-11-29T00:00:00.000Z,666577,30,Daniel Gafford,3,7,11,8,7,22.6
5,0,1,2,1,12,9,4,3,28,3,1,22,4,2,0,1037851,2023-11-29T00:00:00.000Z,3547242,30,Deni Avdija,2,26,31,27,9,40.3
3,0,0,1,0,2,1,2,2,5,0,0,4,0,2,0,1037851,2023-11-29T00:00:00.000Z,18677954,30,Jared Butler,2,4,7,7,3,14.5
2,1,5,7,4,12,5,6,5,26,0,3,19,5,2,2,1037851,2023-11-29T00:00:00.000Z,666848,30,Jordan Poole,3,24,26,21,7,35
6,0,3,4,1,20,9,6,5,34,0,1,24,3,0,4,1037851,2023-11-29T00:00:00.000Z,265,30,Kyle Kuzma,0,27,33,30,9,32.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037851,2023-11-29T00:00:00.000Z,38017704,30,Patrick Baldwin Jr.,0,0,0,0,0,0
4,0,3,2,0,10,3,2,1,21,0,1,7,3,2,0,1037851,2023-11-29T00:00:00.000Z,249,30,Tyus Jones,2,10,14,11,7,22.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,666451,24,Bol Bol,0,0,0,0,0,0
0,0,2,1,1,3,2,0,0,15,0,3,5,2,0,1,1037852,2023-11-29T00:00:00.000Z,314,24,Chimezie Metu,0,7,7,5,2,6.4
1,1,3,0,0,6,2,0,0,18,1,0,4,4,0,0,1037852,2023-11-29T00:00:00.000Z,147,24,Drew Eubanks,1,8,9,5,5,13.3
1,0,1,5,2,9,4,0,0,34,0,2,10,1,1,0,1037852,2023-11-29T00:00:00.000Z,178,24,Eric Gordon,1,11,12,11,2,15.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,8,24,Grayson Allen,0,0,0,0,0,0
4,0,3,3,1,8,4,0,0,23,3,2,9,6,0,2,1037852,2023-11-29T00:00:00.000Z,18678058,24,Jordan Goodwin,0,15,19,13,10,20.2
2,0,3,0,0,4,2,6,6,24,4,1,10,7,0,0,1037852,2023-11-29T00:00:00.000Z,356,24,Josh Okogie,0,17,19,12,9,21.4
6,2,13,1,1,12,8,2,2,30,1,3,19,14,0,2,1037852,2023-11-29T00:00:00.000Z,349,24,Jusuf Nurkic,2,33,39,25,20,48.8
6,0,4,8,2,30,11,6,6,35,0,1,30,4,1,1,1037852,2023-11-29T00:00:00.000Z,140,24,Kevin Durant,1,34,40,36,10,45.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,3547298,24,Saben Lee,0,0,0,0,0,0
0,2,0,3,0,5,0,2,1,16,1,0,1,1,1,1,1037852,2023-11-29T00:00:00.000Z,470,24,Yuta Watanabe,3,2,2,1,1,10.2
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,58,28,Chris Boucher,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,38017710,28,Christian Koloko,0,0,0,0,0,0
12,0,5,2,1,11,3,1,1,34,1,2,8,6,1,0,1037852,2023-11-29T00:00:00.000Z,409,28,Dennis Schroder,1,14,26,20,18,36.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,436,28,Garrett Temple,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,56677828,28,Gradey Dick,0,0,0,0,0,0
1,1,2,0,0,9,8,2,1,30,2,4,17,4,0,2,1037852,2023-11-29T00:00:00.000Z,373,28,Jakob Poeltl,1,21,22,18,5,24.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,56677805,28,Javon Freeman-Liberty,0,0,0,0,0,0
1,0,4,3,0,3,0,2,2,14,1,0,2,5,0,1,1037852,2023-11-29T00:00:00.000Z,3547275,28,Malachi Flynn,0,7,8,3,6,8.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,56677869,28,Markquis Nowell,0,0,0,0,0,0
1,1,3,5,3,10,5,1,0,33,0,3,13,3,3,0,1037852,2023-11-29T00:00:00.000Z,18,28,OG Anunoby,4,16,17,14,4,30.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,376,28,Otto Porter Jr.,0,0,0,0,0,0
3,0,6,5,1,21,9,3,3,36,3,4,22,9,1,3,1037852,2023-11-29T00:00:00.000Z,416,28,Pascal Siakam,1,31,34,25,12,37.3
1,0,4,1,1,10,5,4,3,18,6,2,14,10,2,1,1037852,2023-11-29T00:00:00.000Z,3547249,28,Precious Achiuwa,2,24,25,15,11,32.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,38017717,28,Ron Harper Jr.,0,0,0,0,0,0
4,3,5,3,1,15,7,8,8,38,2,4,23,7,0,0,1037852,2023-11-29T00:00:00.000Z,17896055,28,Scottie Barnes,3,30,34,27,11,46.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037852,2023-11-29T00:00:00.000Z,489,28,Thaddeus Young,0,0,0,0,0,0
2,3,6,0,0,3,3,0,0,30,0,3,6,6,1,5,1037853,2023-11-29T00:00:00.000Z,48,15,Bismack Biyombo,4,12,14,8,8,23.2
1,0,5,9,5,11,7,0,0,25,1,2,19,6,0,0,1037853,2023-11-29T00:00:00.000Z,38017729,15,David Roddy,0,25,26,20,7,27.7
9,0,4,3,0,11,7,0,0,27,0,2,14,4,0,1,1037853,2023-11-29T00:00:00.000Z,401,15,Derrick Rose,0,18,27,23,13,31.3
9,0,6,11,3,17,7,0,0,36,1,2,17,7,3,3,1037853,2023-11-29T00:00:00.000Z,3547287,15,Desmond Bane,3,24,33,26,16,44.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,48248287,15,Jacob Gilyard,0,0,0,0,0,0
1,6,3,3,0,19,8,4,4,35,3,2,20,6,1,1,1037853,2023-11-29T00:00:00.000Z,231,15,Jaren Jackson Jr.,7,26,27,21,7,48.7
1,0,1,3,0,6,0,0,0,18,1,0,0,2,0,0,1037853,2023-11-29T00:00:00.000Z,666809,15,Jaylen Nowell,0,2,3,1,3,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,666703,15,John Konchar,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,38017732,15,Kenneth Lofton Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,420,15,Marcus Smart,0,0,0,0,0,0
1,1,2,4,1,9,4,4,2,25,2,1,11,4,1,1,1037853,2023-11-29T00:00:00.000Z,17896067,15,Santi Aldama,2,15,16,12,5,22.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,199,15,Shaquille Harrison,0,0,0,0,0,0
2,0,6,3,1,3,1,0,0,19,2,3,3,8,1,2,1037853,2023-11-29T00:00:00.000Z,38017731,15,Vince Williams Jr.,1,11,13,5,10,16.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,3547285,15,Xavier Tillman,0,0,0,0,0,0
0,0,6,3,3,8,6,0,0,25,2,0,15,8,2,2,1037853,2023-11-29T00:00:00.000Z,17896027,15,Ziaire Williams,2,23,23,15,8,28.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,56677842,29,Brice Sensabaugh,0,0,0,0,0,0
3,0,1,4,1,10,3,3,2,22,1,3,9,2,1,2,1037853,2023-11-29T00:00:00.000Z,413,29,Collin Sexton,1,11,14,12,5,16.9
1,0,3,5,3,14,7,2,0,29,1,2,17,4,1,1,1037853,2023-11-29T00:00:00.000Z,101,29,John Collins,1,21,22,18,5,25.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,38017630,29,Johnny Juzang,0,0,0,0,0,0
5,0,2,5,2,10,4,3,2,27,1,0,12,3,0,4,1037853,2023-11-29T00:00:00.000Z,100,29,Jordan Clarkson,0,15,20,17,8,19.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,17896023,29,Josh Christopher,0,0,0,0,0,0
2,0,2,1,1,2,2,0,0,18,0,3,5,2,2,1,1037853,2023-11-29T00:00:00.000Z,358,29,Kelly Olynyk,2,7,9,7,4,15.4
2,0,2,4,2,6,2,2,2,24,1,0,8,3,0,2,1037853,2023-11-29T00:00:00.000Z,56677834,29,Keyonte George,0,11,13,10,5,12.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,139,29,Kris Dunn,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,297,29,Lauri Markkanen,0,0,0,0,0,0
0,1,1,1,1,2,2,0,0,6,1,0,5,2,0,1,1037853,2023-11-29T00:00:00.000Z,666881,29,Luka Samanic,1,7,7,5,2,9.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,19465584,29,Micah Potter,0,0,0,0,0,0
3,0,2,4,1,5,2,0,0,21,1,1,5,3,0,1,1037853,2023-11-29T00:00:00.000Z,38017620,29,Ochai Agbaji,0,8,11,8,6,12.1
1,0,2,0,0,5,2,0,0,15,2,2,4,4,1,2,1037853,2023-11-29T00:00:00.000Z,11891374,29,Omer Yurtseven,1,8,9,5,5,11.3
4,0,4,8,4,13,4,0,0,26,0,1,12,4,1,0,1037853,2023-11-29T00:00:00.000Z,38017739,29,Simone Fontecchio,1,16,20,16,8,25.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037853,2023-11-29T00:00:00.000Z,56677824,29,Taylor Hendricks,0,0,0,0,0,0
2,6,5,2,0,11,4,2,1,28,3,0,9,8,1,1,1037853,2023-11-29T00:00:00.000Z,38017705,29,Walker Kessler,7,17,19,11,10,41.6
6,1,4,4,2,7,4,5,5,35,0,1,15,4,1,1,1037854,2023-11-29T00:00:00.000Z,227,19,Brandon Ingram,2,19,25,21,10,33.8
5,1,2,8,3,16,7,3,3,28,1,3,20,3,2,2,1037854,2023-11-29T00:00:00.000Z,303,19,CJ McCollum,3,23,28,25,8,38.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,38017726,19,Dereon Seabron,0,0,0,0,0,0
1,1,4,1,0,5,2,0,0,14,2,2,4,6,2,1,1037854,2023-11-29T00:00:00.000Z,38017677,19,Dyson Daniels,3,10,11,5,7,20.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,38017663,19,E.J. Liddell,0,0,0,0,0,0
6,0,2,3,0,8,3,1,1,33,1,2,7,3,0,5,1037854,2023-11-29T00:00:00.000Z,17896024,19,Herbert Jones,0,10,16,13,9,14.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,17896021,19,Jeremiah Robinson-Earl,0,0,0,0,0,0
3,0,3,1,0,9,8,3,3,32,3,5,19,6,0,2,1037854,2023-11-29T00:00:00.000Z,455,19,Jonas Valanciunas,0,25,28,22,9,28.7
2,0,3,8,3,10,4,6,5,24,2,2,16,5,0,2,1037854,2023-11-29T00:00:00.000Z,56677837,19,Jordan Hawkins,0,21,23,18,7,23
1,0,0,2,1,5,2,0,0,9,2,1,5,2,1,2,1037854,2023-11-29T00:00:00.000Z,17896097,19,Jose Alvarado,1,7,8,6,3,9.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,3547260,19,Kira Lewis Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,340,19,Larry Nance Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,17896017,19,Matt Ryan,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,18677986,19,Trey Murphy III,0,0,0,0,0,0
6,0,7,0,0,11,11,12,11,33,1,1,33,8,3,2,1037854,2023-11-29T00:00:00.000Z,666969,19,Zion Williamson,3,41,47,39,14,58.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,2175,23,Danuel House Jr.,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,260,23,Furkan Korkmaz,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,17896025,23,Jaden Springer,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,17554001,23,Javonte Smart,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,145,23,Joel Embiid,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,360,23,Kelly Oubre Jr.,0,0,0,0,0,0
2,0,2,1,0,4,2,0,0,17,0,4,4,2,0,2,1037854,2023-11-29T00:00:00.000Z,3547294,23,Kenyon Martin Jr.,0,6,8,6,4,7.4
2,1,2,3,1,7,3,0,0,17,1,4,7,3,1,1,1037854,2023-11-29T00:00:00.000Z,328,23,Marcus Morris,2,10,12,9,5,18.6
0,0,1,1,1,1,1,0,0,14,0,1,3,1,0,1,1037854,2023-11-29T00:00:00.000Z,33,23,Nicolas Batum,0,4,4,3,1,3.2
5,0,2,1,0,4,3,3,3,27,2,4,9,4,1,3,1037854,2023-11-29T00:00:00.000Z,3547270,23,Paul Reed,1,13,18,14,9,21.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,56913527,23,Ricky Council IV,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037854,2023-11-29T00:00:00.000Z,56677788,23,Terquavion Smith,0,0,0,0,0,0
2,0,4,2,0,10,5,2,2,29,0,2,12,4,0,5,1037854,2023-11-29T00:00:00.000Z,200,23,Tobias Harris,0,16,18,14,6,14.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,177,8,Aaron Gordon,0,0,0,0,0,0
1,0,1,0,0,0,0,2,1,3,0,1,1,1,0,0,1037855,2023-11-29T00:00:00.000Z,17896007,8,Braxton Key,0,2,3,2,2,3.7
1,0,2,2,1,7,4,2,2,19,1,2,11,3,0,2,1037855,2023-11-29T00:00:00.000Z,38017709,8,Christian Braun,0,14,15,12,4,14.1
0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,1037855,2023-11-29T00:00:00.000Z,38017727,8,Collin Gillespie,0,0,0,0,0,-1
0,0,0,0,0,1,1,2,0,6,1,0,2,1,0,0,1037855,2023-11-29T00:00:00.000Z,250,8,DeAndre Jordan,0,3,3,2,1,3.2
0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,56677871,8,Hunter Tyson,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,56677582,8,Jalen Pickett,0,0,0,0,0,0
6,0,6,8,3,14,4,5,5,22,0,2,16,6,0,0,1037855,2023-11-29T00:00:00.000Z,335,8,Jamal Murray,0,22,28,22,12,32.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,17896103,8,Jay Huff,0,0,0,0,0,0
1,0,1,2,0,4,0,0,0,13,0,1,0,1,0,0,1037855,2023-11-29T00:00:00.000Z,56677776,8,Julian Strawther,0,1,2,1,2,2.7
4,0,2,5,3,7,4,0,0,27,1,2,11,3,2,0,1037855,2023-11-29T00:00:00.000Z,215,8,Justin Holiday,2,14,18,15,7,26.6
2,0,1,3,2,6,4,0,0,32,0,0,10,1,0,0,1037855,2023-11-29T00:00:00.000Z,81,8,Kentavious Caldwell-Pope,0,11,13,12,3,14.2
5,0,8,12,7,17,11,3,1,34,2,2,30,10,1,0,1037855,2023-11-29T00:00:00.000Z,375,8,Michael Porter Jr.,1,40,45,35,15,52.5
15,0,4,2,1,19,12,8,7,33,6,2,32,10,1,0,1037855,2023-11-29T00:00:00.000Z,246,8,Nikola Jokic,1,42,57,47,25,69.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,38017721,8,Peyton Watson,0,0,0,0,0,0
2,1,2,7,2,14,6,0,0,24,0,3,14,2,0,0,1037855,2023-11-29T00:00:00.000Z,236,8,Reggie Jackson,1,16,18,16,4,22.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,666489,8,Vlatko Cancar,0,0,0,0,0,0
0,1,1,0,0,4,2,4,3,18,2,2,7,3,0,0,1037855,2023-11-29T00:00:00.000Z,3547268,8,Zeke Nnaji,1,10,10,7,3,13.6
5,0,3,5,0,10,4,1,1,35,0,2,9,3,0,0,1037855,2023-11-29T00:00:00.000Z,213,11,Aaron Holiday,0,12,17,14,8,20.1
4,0,5,6,2,18,10,0,0,28,2,3,22,7,1,1,1037855,2023-11-29T00:00:00.000Z,17896062,11,Alperen Sengun,1,29,33,26,11,38.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037855,2023-11-29T00:00:00.000Z,56677825,11,Amen Thompson,0,0,0,0,0,0
